file,network_type,k,p,seed_ris,seed_greedy,seed_exact,spread_ris,spread_greedy,spread_exact,spread_ris_ic,spread_greedy_ic,spread_exact_ic
nodes100_p0.3_v9.csv,ER,4,0.08,"[72, 7, 77, 46]","[7, 72, 86, 14]","[14, 22, 46, 77]",0.88613,0.8856200000000001,0.8868299999999999,0.8876274,0.8881515,0.8885507
nodes100_p0.2_v8.csv,ER,4,0.08,"[32, 49, 96, 8]","[32, 49, 96, 8]","[8, 32, 49, 96]",0.6846,0.6846,0.6846,0.6840842,0.6840842,0.6840842
nodes100_p0.7_v9.csv,ER,4,0.08,"[95, 22, 33, 4]","[95, 22, 3, 37]","[4, 22, 33, 39]",0.99693,0.99683,0.99693,0.9969171,0.9969297,0.996919
nodes100_p0.6_v9.csv,ER,4,0.08,"[21, 61, 98, 78]","[21, 61, 77, 98]","[36, 61, 78, 98]",0.99323,0.99314,0.99335,0.9927919,0.9928855,0.9929394
nodes100_p0.9_v6.csv,ER,4,0.08,"[31, 15, 50, 18]","[31, 2, 13, 63]","[4, 15, 18, 50]",0.99936,0.99929,0.99937,0.9993949000000001,0.9993988,0.9993911
nodes100_p0.8_v1.csv,ER,4,0.08,"[31, 21, 81, 51]","[48, 67, 69, 38]","[21, 31, 51, 81]",0.99866,0.99854,0.99866,0.9986066,0.9986468000000001,0.9986066
nodes100_p0.7_v8.csv,ER,4,0.08,"[8, 13, 10, 48]","[45, 25, 28, 8]","[1, 10, 13, 48]",0.99685,0.99672,0.99686,0.9966626,0.9966937,0.9966537
nodes100_p0.6_v4.csv,ER,4,0.08,"[31, 86, 46, 29]","[31, 35, 29, 87]","[29, 31, 46, 86]",0.9923,0.99216,0.9923,0.9923393,0.9924582,0.9923393
nodes100_p0.2_v2.csv,ER,4,0.08,"[20, 17, 47, 11]","[20, 93, 47, 11]","[11, 20, 46, 47]",0.6480899999999999,0.64625,0.64982,0.6475285,0.6466204000000001,0.6491834
nodes100_p0.4_v6.csv,ER,4,0.08,"[62, 72, 87, 44]","[62, 9, 87, 44]","[29, 44, 72, 87]",0.95856,0.9583,0.95889,0.9584569999999999,0.9582433,0.9587822
nodes100_p0.5_v7.csv,ER,4,0.08,"[54, 80, 50, 43]","[54, 92, 50, 80]","[40, 43, 50, 80]",0.98271,0.98263,0.98292,0.9831314,0.9831395,0.9832107999999999
nodes100_p0.4_v4.csv,ER,4,0.08,"[57, 46, 14, 15]","[57, 46, 15, 1]","[14, 15, 46, 57]",0.95999,0.95961,0.95999,0.9592864,0.9593607,0.9592864
nodes100_p0.8_v4.csv,ER,4,0.08,"[4, 44, 57, 70]","[65, 75, 58, 77]","[44, 57, 58, 70]",0.9986,0.9985,0.99862,0.9986174,0.9986259,0.9986362
nodes100_p0.1_v3.csv,ER,4,0.08,"[46, 4, 20, 53]","[46, 4, 20, 85]","[4, 46, 53, 93]",0.18773,0.18721,0.1885,0.1866161,0.1869997,0.1857611
nodes100_p0.4_v2.csv,ER,4,0.08,"[72, 6, 26, 68]","[72, 6, 26, 14]","[6, 14, 26, 68]",0.95689,0.95685,0.95714,0.9580454,0.9581343,0.9584629
nodes100_p0.3_v3.csv,ER,4,0.08,"[12, 71, 28, 47]","[12, 28, 39, 47]","[28, 47, 71, 74]",0.8961399999999999,0.89594,0.89643,0.8968285,0.8968436,0.8971536
nodes100_p0.8_v2.csv,ER,4,0.08,"[68, 55, 41, 86]","[68, 52, 44, 32]","[9, 13, 55, 68]",0.99854,0.99849,0.99854,0.9985805999999999,0.9985818000000001,0.9985900999999999
nodes100_p0.7_v5.csv,ER,4,0.08,"[89, 64, 66, 67]","[89, 72, 43, 64]","[9, 63, 64, 66]",0.99712,0.99707,0.99717,0.9968311,0.9968368,0.9967717
nodes100_p0.9_v2.csv,ER,4,0.08,"[11, 12, 39, 58]","[53, 14, 63, 0]","[12, 39, 44, 54]",0.99958,0.99951,0.9996,0.9994114000000001,0.9994081,0.9993932
nodes100_p0.1_v2.csv,ER,4,0.08,"[90, 4, 78, 12]","[90, 4, 12, 78]","[2, 4, 12, 78]",0.19149,0.19149,0.19176,0.193125,0.193125,0.1928636
nodes100_p0.3_v4.csv,ER,4,0.08,"[52, 14, 39, 93]","[52, 85, 39, 93]","[14, 19, 39, 93]",0.89581,0.89528,0.89733,0.8951318,0.8949744,0.8971621000000001
nodes100_p0.6_v5.csv,ER,4,0.08,"[85, 19, 39, 46]","[85, 36, 76, 19]","[19, 39, 46, 72]",0.99336,0.99325,0.9935,0.9928212000000001,0.9929559,0.9929901
nodes100_p0.1_v1.csv,ER,4,0.08,"[37, 26, 20, 40]","[37, 26, 20, 40]","[20, 26, 37, 40]",0.16615,0.16615,0.16615,0.1663022,0.1663022,0.1663022
nodes100_p0.6_v2.csv,ER,4,0.08,"[27, 57, 87, 3]","[27, 3, 73, 78]","[3, 44, 57, 87]",0.9929,0.99281,0.99308,0.9928945,0.9930493,0.9930987
nodes100_p0.3_v1.csv,ER,4,0.08,"[38, 14, 81, 44]","[38, 14, 81, 48]","[14, 44, 48, 81]",0.8922399999999999,0.8920299999999999,0.8927299999999999,0.8923246,0.8923669,0.8928722
nodes100_p0.6_v7.csv,ER,4,0.08,"[88, 92, 78, 93]","[88, 15, 78, 92]","[74, 78, 92, 93]",0.99286,0.99282,0.99305,0.9927171,0.9927343000000001,0.9927142999999999
nodes100_p0.8_v6.csv,ER,4,0.08,"[2, 31, 69, 72]","[82, 18, 76, 22]","[14, 31, 69, 72]",0.99882,0.99872,0.99884,0.9986531,0.9986784,0.9986859
nodes100_p0.1_v8.csv,ER,4,0.08,"[77, 29, 73, 58]","[77, 29, 73, 58]","[29, 58, 73, 77]",0.20101,0.20101,0.20101,0.2000526,0.2000526,0.2000526
nodes100_p0.8_v10.csv,ER,4,0.08,"[95, 0, 78, 69]","[95, 15, 26, 2]","[0, 15, 35, 39]",0.99872,0.99865,0.99874,0.9985665,0.9985672,0.9985652
nodes100_p0.7_v7.csv,ER,4,0.08,"[43, 91, 68, 58]","[2, 90, 7, 80]","[7, 58, 68, 91]",0.9967,0.99648,0.99675,0.9965980000000001,0.9966705,0.9966647000000001
nodes100_p0.4_v3.csv,ER,4,0.08,"[14, 42, 41, 76]","[14, 40, 76, 41]","[14, 40, 41, 76]",0.95817,0.95829,0.95829,0.9575756,0.9577671999999999,0.9578084
nodes100_p0.2_v3.csv,ER,4,0.08,"[56, 58, 34, 88]","[56, 58, 34, 88]","[34, 58, 82, 88]",0.66665,0.66665,0.67024,0.6668968,0.6668968,0.6715051
nodes100_p0.4_v1.csv,ER,4,0.08,"[76, 82, 11, 61]","[76, 11, 82, 68]","[11, 52, 61, 82]",0.9588,0.95864,0.95901,0.9588635,0.9588443999999999,0.9591754
nodes100_p0.8_v8.csv,ER,4,0.08,"[96, 31, 89, 51]","[74, 51, 56, 42]","[25, 31, 51, 89]",0.99891,0.99882,0.99894,0.9986094,0.998613,0.9985824
nodes100_p0.5_v6.csv,ER,4,0.08,"[85, 38, 92, 88]","[32, 38, 79, 88]","[38, 88, 90, 92]",0.9812,0.98113,0.98135,0.9815483999999999,0.9815912,0.9814409999999999
nodes100_p0.3_v6.csv,ER,4,0.08,"[4, 28, 45, 65]","[4, 28, 45, 65]","[28, 45, 59, 62]",0.89025,0.89025,0.8912100000000001,0.8900817000000001,0.8900817000000001,0.8909348
nodes100_p0.9_v3.csv,ER,4,0.08,"[54, 16, 22, 91]","[67, 22, 91, 48]","[14, 16, 22, 91]",0.99953,0.9995,0.99953,0.9993934,0.9994061000000001,0.9994045
nodes100_p0.5_v9.csv,ER,4,0.08,"[11, 31, 10, 59]","[11, 82, 10, 31]","[10, 31, 47, 59]",0.9829,0.98274,0.98306,0.9827387000000001,0.9827198,0.9828076
nodes100_p0.9_v7.csv,ER,4,0.08,"[16, 88, 10, 14]","[59, 98, 4, 11]","[5, 10, 11, 88]",0.99942,0.99937,0.99944,0.9994319,0.9994331,0.9994365999999999
nodes100_p0.1_v7.csv,ER,4,0.08,"[32, 63, 82, 6]","[32, 63, 82, 6]","[6, 32, 63, 76]",0.19113,0.19113,0.19203,0.1912795,0.1912795,0.1915435
nodes100_p0.4_v8.csv,ER,4,0.08,"[64, 93, 63, 33]","[64, 93, 51, 63]","[33, 51, 63, 93]",0.9573,0.95729,0.95781,0.9564305000000001,0.9566392,0.9571155
nodes100_p0.4_v7.csv,ER,4,0.08,"[35, 31, 90, 20]","[35, 90, 58, 20]","[20, 31, 58, 90]",0.95645,0.95643,0.95683,0.9563321,0.9563453,0.9567728
nodes100_p0.1_v10.csv,ER,4,0.08,"[72, 25, 82, 71]","[72, 25, 82, 71]","[25, 71, 72, 82]",0.19382,0.19382,0.19382,0.1944075,0.1944075,0.1944075
nodes100_p0.6_v3.csv,ER,4,0.08,"[82, 37, 99, 74]","[23, 74, 82, 71]","[37, 74, 93, 99]",0.99278,0.99243,0.99285,0.9918859000000001,0.9917066,0.9918356
nodes100_p0.7_v4.csv,ER,4,0.08,"[73, 57, 96, 93]","[12, 77, 24, 53]","[10, 57, 93, 96]",0.99666,0.99651,0.99671,0.9966064,0.9965558,0.9966262
nodes100_p0.1_v4.csv,ER,4,0.08,"[74, 31, 33, 6]","[74, 31, 33, 6]","[6, 31, 33, 74]",0.21071,0.21071,0.21071,0.2130864,0.2130864,0.2130864
nodes100_p0.1_v5.csv,ER,4,0.08,"[99, 43, 9, 84]","[99, 43, 9, 84]","[9, 43, 84, 99]",0.20325,0.20325,0.20325,0.2040139,0.2040139,0.2040139
nodes100_p0.5_v8.csv,ER,4,0.08,"[81, 56, 90, 7]","[81, 56, 21, 62]","[7, 56, 63, 90]",0.98341,0.9833,0.98362,0.983344,0.9833308,0.9834999000000001
nodes100_p0.5_v1.csv,ER,4,0.08,"[84, 93, 66, 98]","[84, 66, 93, 55]","[55, 66, 93, 98]",0.98306,0.98305,0.9832,0.9826104999999999,0.9826416,0.9827981
nodes100_p0.8_v9.csv,ER,4,0.08,"[75, 29, 5, 99]","[53, 8, 29, 5]","[5, 29, 54, 99]",0.99863,0.99861,0.99868,0.9985580000000001,0.9985698,0.9985641
nodes100_p0.8_v3.csv,ER,4,0.08,"[68, 76, 92, 36]","[85, 10, 2, 97]","[21, 24, 29, 76]",0.99875,0.99862,0.99877,0.9986748,0.9987026,0.9986968
nodes100_p0.3_v8.csv,ER,4,0.08,"[53, 39, 44, 85]","[53, 39, 44, 85]","[39, 44, 67, 85]",0.8866799999999999,0.8866799999999999,0.8872899999999999,0.8846038,0.8846038,0.8856360999999999
nodes100_p0.4_v10.csv,ER,4,0.08,"[20, 6, 37, 92]","[20, 6, 37, 92]","[6, 17, 37, 92]",0.9544,0.9544,0.95464,0.953915,0.953915,0.9543884
nodes100_p0.9_v8.csv,ER,4,0.08,"[18, 78, 74, 97]","[91, 62, 94, 79]","[1, 3, 74, 78]",0.99948,0.99939,0.99948,0.9993939000000001,0.9994081,0.9993855
nodes100_p0.6_v1.csv,ER,4,0.08,"[60, 41, 77, 92]","[60, 41, 77, 7]","[20, 41, 77, 92]",0.9927,0.99264,0.99273,0.9926486,0.9925934,0.992681
nodes100_p0.1_v6.csv,ER,4,0.08,"[22, 92, 91, 35]","[22, 92, 91, 35]","[1, 22, 35, 91]",0.16910999999999998,0.16910999999999998,0.17035,0.1695955,0.1695955,0.1698775
nodes100_p0.3_v5.csv,ER,4,0.08,"[5, 13, 96, 70]","[5, 13, 96, 66]","[13, 66, 70, 96]",0.88564,0.88545,0.8867299999999999,0.8846510000000001,0.8850383,0.8862143
nodes100_p0.9_v1.csv,ER,4,0.08,"[69, 1, 43, 66]","[7, 63, 13, 64]","[1, 43, 66, 69]",0.99939,0.9993,0.99939,0.9994002999999999,0.9994203,0.9994002999999999
nodes100_p0.2_v9.csv,ER,4,0.08,"[32, 79, 45, 61]","[32, 79, 45, 61]","[20, 45, 61, 79]",0.67171,0.67171,0.6753399999999999,0.6715494,0.6715494,0.6735667
nodes100_p0.3_v10.csv,ER,4,0.08,"[35, 97, 25, 90]","[35, 97, 25, 90]","[8, 25, 90, 97]",0.8804200000000001,0.8804200000000001,0.88144,0.8788091,0.8788091,0.8801236
nodes100_p0.2_v7.csv,ER,4,0.08,"[27, 70, 17, 94]","[70, 27, 17, 41]","[17, 27, 94, 97]",0.68372,0.68293,0.68587,0.6838618,0.6836382000000001,0.6854472
nodes100_p0.1_v9.csv,ER,4,0.08,"[8, 20, 65, 40]","[8, 20, 58, 40]","[8, 20, 40, 65]",0.18544,0.18501,0.18544,0.1844587,0.1859245,0.1844587
nodes100_p0.5_v4.csv,ER,4,0.08,"[59, 87, 76, 54]","[59, 87, 35, 96]","[54, 76, 87, 88]",0.98182,0.98169,0.98201,0.9819504000000001,0.9820461,0.9819848
nodes100_p0.9_v4.csv,ER,4,0.08,"[26, 18, 85, 68]","[19, 79, 6, 72]","[4, 18, 68, 85]",0.99959,0.9995,0.9996,0.9993989999999999,0.9994104,0.9993995999999999
nodes100_p0.3_v2.csv,ER,4,0.08,"[4, 62, 33, 29]","[4, 42, 29, 33]","[10, 29, 33, 42]",0.89385,0.89461,0.89585,0.8928073999999999,0.8933097999999999,0.8944251
nodes100_p0.2_v4.csv,ER,4,0.08,"[67, 22, 78, 77]","[67, 22, 78, 77]","[22, 28, 77, 78]",0.63517,0.63517,0.63521,0.6335631,0.6335631,0.6327096999999999
nodes100_p0.5_v2.csv,ER,4,0.08,"[8, 6, 48, 30]","[8, 6, 41, 83]","[6, 23, 30, 48]",0.98204,0.98192,0.98213,0.981572,0.9818903,0.9817008
nodes100_p0.7_v2.csv,ER,4,0.08,"[28, 77, 35, 87]","[28, 63, 26, 42]","[8, 35, 77, 87]",0.99701,0.99689,0.99704,0.9967155,0.9967535,0.9967691999999999
nodes100_p0.8_v5.csv,ER,4,0.08,"[76, 15, 58, 55]","[87, 36, 22, 32]","[15, 32, 55, 58]",0.99879,0.9987,0.99881,0.998671,0.9986797,0.998657
nodes100_p0.5_v3.csv,ER,4,0.08,"[19, 47, 50, 49]","[19, 49, 47, 50]","[29, 47, 49, 50]",0.98093,0.98093,0.98111,0.9808655000000001,0.9808655000000001,0.9809841
nodes100_p0.4_v9.csv,ER,4,0.08,"[29, 97, 30, 45]","[29, 97, 30, 45]","[30, 45, 92, 97]",0.95661,0.95661,0.95714,0.9574861,0.9574861,0.9577522999999999
nodes100_p0.2_v1.csv,ER,4,0.08,"[96, 58, 73, 59]","[96, 58, 73, 59]","[9, 42, 59, 73]",0.6655800000000001,0.6655800000000001,0.66686,0.6670386,0.6670386,0.6679358999999999
nodes100_p0.6_v10.csv,ER,4,0.08,"[95, 2, 5, 27]","[95, 2, 75, 30]","[2, 5, 27, 30]",0.99344,0.99339,0.99357,0.9928857999999999,0.9930718000000001,0.9930319
nodes100_p0.6_v8.csv,ER,4,0.08,"[55, 20, 4, 33]","[90, 20, 33, 80]","[4, 20, 30, 33]",0.99277,0.99258,0.99286,0.992691,0.9926769,0.9928283999999999
nodes100_p0.9_v9.csv,ER,4,0.08,"[7, 19, 62, 80]","[7, 80, 63, 38]","[19, 47, 62, 80]",0.99945,0.99939,0.99948,0.9993742,0.9993576000000001,0.9993598
nodes100_p0.5_v5.csv,ER,4,0.08,"[9, 34, 39, 46]","[9, 34, 39, 36]","[23, 34, 39, 46]",0.9846,0.98453,0.98478,0.983827,0.9838952000000001,0.9840963
nodes100_p0.3_v7.csv,ER,4,0.08,"[39, 52, 70, 11]","[39, 62, 81, 70]","[11, 64, 70, 81]",0.8831600000000001,0.88403,0.88605,0.8832078,0.8841859,0.8855645
nodes100_p0.5_v10.csv,ER,4,0.08,"[53, 64, 57, 62]","[53, 64, 62, 57]","[5, 57, 62, 64]",0.98171,0.98171,0.98201,0.9816617,0.9816617,0.9818031
nodes100_p0.2_v5.csv,ER,4,0.08,"[6, 25, 57, 79]","[25, 6, 57, 27]","[6, 25, 57, 79]",0.66886,0.66825,0.66886,0.6691724000000001,0.6691492,0.6691724000000001
nodes100_gamma2.25_v1.csv,SF,4,0.01,"[17, 29, 10, 19]","[17, 29, 10, 19]","[10, 17, 19, 29]",0.05587,0.05587,0.05587,0.056445499999999996,0.056445499999999996,0.056445499999999996
nodes100_gamma4_v10.csv,SF,4,0.01,"[39, 1, 2, 9]","[39, 1, 2, 15]","[1, 2, 9, 39]",0.05013,0.05006,0.05013,0.0491443,0.0498277,0.0491443
nodes100_gamma2_v8.csv,SF,4,0.01,"[30, 28, 3, 14]","[30, 28, 3, 14]","[3, 14, 28, 30]",0.06121,0.06121,0.06121,0.061336,0.061336,0.061336
nodes100_gamma2.25_v5.csv,SF,4,0.01,"[70, 69, 19, 26]","[69, 70, 3, 19]","[19, 26, 69, 70]",0.05129,0.05104,0.05129,0.0489424,0.0497015,0.0489424
nodes100_gamma1.5_v6.csv,SF,4,0.01,"[5, 43, 9, 36]","[5, 43, 9, 36]","[5, 9, 36, 43]",0.06052,0.06052,0.06052,0.0598983,0.0598983,0.0598983
nodes100_gamma2.25_v10.csv,SF,4,0.01,"[65, 20, 29, 58]","[65, 20, 32, 27]","[20, 29, 58, 65]",0.04839,0.04757,0.04839,0.046865699999999996,0.0482266,0.046865699999999996
nodes100_gamma1.5_v5.csv,SF,4,0.01,"[71, 39, 42, 50]","[71, 32, 26, 60]","[7, 39, 42, 71]",0.04421,0.04231,0.04421,0.0428322,0.04287,0.0428189
nodes100_gamma2.25_v8.csv,SF,4,0.01,"[23, 40, 21, 8]","[23, 40, 21, 8]","[8, 21, 23, 40]",0.05684,0.05684,0.05684,0.0570043,0.0570043,0.0570043
nodes100_gamma1.5_v4.csv,SF,4,0.01,"[4, 6, 7, 32]","[4, 7, 6, 45]","[4, 6, 7, 32]",0.06901,0.06876,0.06901,0.0672346,0.067706,0.0672346
nodes100_gamma2.5_v1.csv,SF,4,0.01,"[17, 29, 16, 10]","[17, 29, 16, 49]","[10, 16, 17, 29]",0.05275,0.05252,0.05275,0.0529604,0.0535931,0.0529604
nodes100_gamma4_v8.csv,SF,4,0.01,"[15, 17, 49, 40]","[15, 17, 21, 28]","[15, 17, 40, 49]",0.04737,0.0467,0.04737,0.0457692,0.046741599999999994,0.0457692
nodes100_gamma1.5_v3.csv,SF,4,0.01,"[10, 53, 31, 40]","[10, 53, 67, 40]","[10, 31, 40, 53]",0.05325,0.052729999999999985,0.05325,0.0535339,0.0537878,0.0535339
nodes100_gamma3_v10.csv,SF,4,0.01,"[20, 22, 40, 2]","[20, 40, 22, 2]","[2, 20, 22, 40]",0.05504,0.05504,0.05504,0.0555196,0.0555196,0.0555196
nodes100_gamma4_v9.csv,SF,4,0.01,"[24, 33, 20, 10]","[24, 11, 33, 3]","[10, 20, 24, 33]",0.04729,0.04659,0.04729,0.0459437,0.046587199999999995,0.0459437
nodes100_gamma2_v2.csv,SF,4,0.01,"[15, 33, 0, 1]","[15, 33, 0, 1]","[0, 1, 15, 33]",0.06264,0.06264,0.06264,0.0625209,0.0625209,0.0625209
nodes100_gamma3_v1.csv,SF,4,0.01,"[17, 29, 0, 16]","[17, 29, 16, 49]","[0, 16, 17, 29]",0.04919,0.04903,0.04919,0.048225,0.0486261,0.048225
nodes100_gamma3.5_v6.csv,SF,4,0.01,"[9, 2, 13, 27]","[13, 7, 9, 2]","[2, 9, 13, 27]",0.04742,0.04724,0.04742,0.0464607,0.0469985,0.0464607
nodes100_gamma2.5_v4.csv,SF,4,0.01,"[5, 9, 43, 36]","[5, 9, 36, 43]","[5, 9, 36, 43]",0.05569,0.05569,0.05569,0.055685700000000005,0.055685700000000005,0.055685700000000005
nodes100_gamma1.5_v8.csv,SF,4,0.01,"[18, 31, 45, 63]","[18, 31, 45, 70]","[18, 31, 45, 63]",0.05796000000000001,0.0577,0.05796000000000001,0.058491299999999996,0.0587529,0.058491299999999996
nodes100_gamma4_v6.csv,SF,4,0.01,"[11, 9, 61, 45]","[11, 5, 0, 4]","[8, 9, 11, 61]",0.04686,0.04557,0.04686,0.0458397,0.0467244,0.0456689
nodes100_gamma1.5_v7.csv,SF,4,0.01,"[69, 70, 6, 60]","[69, 70, 19, 6]","[6, 60, 69, 70]",0.04779,0.04764,0.04779,0.046544600000000005,0.04721669999999999,0.046544600000000005
nodes100_gamma2_v6.csv,SF,4,0.01,"[12, 24, 25, 11]","[12, 24, 25, 11]","[11, 12, 24, 25]",0.06249,0.06249,0.06249,0.06309859999999999,0.06309859999999999,0.06309859999999999
nodes100_gamma2_v4.csv,SF,4,0.01,"[71, 43, 12, 78]","[71, 43, 0, 32]","[12, 43, 71, 78]",0.04525,0.04449,0.04525,0.0441794,0.0444348,0.0441794
nodes100_gamma2.25_v3.csv,SF,4,0.01,"[4, 6, 7, 45]","[4, 6, 7, 45]","[4, 6, 7, 45]",0.062320000000000014,0.062320000000000014,0.062320000000000014,0.0620662,0.0620662,0.0620662
nodes100_gamma3.5_v1.csv,SF,4,0.01,"[17, 4, 29, 5]","[17, 29, 10, 42]","[4, 5, 17, 29]",0.04615,0.04515,0.04615,0.045641999999999995,0.0460988,0.045641999999999995
nodes100_gamma3_v5.csv,SF,4,0.01,"[28, 25, 29, 48]","[28, 25, 48, 47]","[25, 28, 29, 48]",0.04742,0.04682,0.04742,0.047805099999999996,0.0478997,0.047805099999999996
nodes100_gamma1.5_v9.csv,SF,4,0.01,"[28, 17, 46, 51]","[28, 48, 47, 15]","[17, 28, 46, 51]",0.04616,0.04481,0.04616,0.0435217,0.0453599,0.0435217
nodes100_gamma2.25_v9.csv,SF,4,0.01,"[27, 15, 22, 38]","[27, 15, 69, 38]","[15, 22, 27, 38]",0.05384,0.05379,0.05384,0.053430799999999994,0.0540906,0.053430799999999994
nodes100_gamma3.5_v2.csv,SF,4,0.01,"[19, 29, 8, 2]","[19, 2, 29, 8]","[2, 8, 19, 29]",0.04666,0.04666,0.04666,0.0461855,0.0461855,0.0461855
nodes100_gamma3_v2.csv,SF,4,0.01,"[10, 53, 7, 29]","[10, 53, 7, 31]","[7, 10, 29, 53]",0.05269,0.0526,0.05269,0.051432700000000005,0.0517083,0.051432700000000005
nodes100_gamma3_v3.csv,SF,4,0.01,"[43, 71, 32, 37]","[71, 43, 32, 1]","[32, 37, 43, 71]",0.04817,0.04802,0.04817,0.0472548,0.047465200000000006,0.0472548
nodes100_gamma2.5_v6.csv,SF,4,0.01,"[5, 24, 73, 19]","[5, 73, 19, 24]","[5, 19, 24, 73]",0.05158,0.05158,0.05158,0.051575699999999995,0.051575699999999995,0.051575699999999995
nodes100_gamma2.5_v7.csv,SF,4,0.01,"[9, 33, 4, 0]","[9, 4, 33, 0]","[0, 4, 9, 33]",0.06125,0.06125,0.06125,0.0595851,0.0595851,0.0595851
nodes100_gamma3_v7.csv,SF,4,0.01,"[27, 15, 31, 5]","[27, 15, 31, 38]","[5, 15, 27, 31]",0.04961,0.049,0.04961,0.0490067,0.0491718,0.0490067
nodes100_gamma3_v4.csv,SF,4,0.01,"[70, 69, 41, 14]","[70, 69, 14, 0]","[0, 14, 33, 70]",0.04779,0.04766,0.04779,0.0467074,0.047264099999999996,0.046556600000000004
nodes100_gamma2_v3.csv,SF,4,0.01,"[54, 15, 32, 6]","[54, 15, 32, 6]","[6, 15, 32, 54]",0.052410000000000005,0.052410000000000005,0.052410000000000005,0.0519205,0.0519205,0.0519205
nodes100_gamma2_v10.csv,SF,4,0.01,"[27, 15, 14, 69]","[27, 15, 69, 14]","[14, 15, 27, 69]",0.058,0.058,0.058,0.05665,0.05665,0.05665
nodes100_gamma2.5_v2.csv,SF,4,0.01,"[1, 35, 25, 53]","[1, 35, 25, 65]","[1, 25, 35, 53]",0.05188,0.0513,0.05188,0.0516488,0.0518828,0.0516488
nodes100_gamma4_v3.csv,SF,4,0.01,"[6, 1, 5, 23]","[6, 23, 1, 5]","[1, 5, 6, 23]",0.05306,0.05306,0.05306,0.0522721,0.0522721,0.0522721
nodes100_gamma3_v9.csv,SF,4,0.01,"[3, 39, 14, 53]","[3, 39, 14, 53]","[3, 14, 39, 53]",0.05773,0.05773,0.05773,0.0578315,0.0578315,0.0578315
nodes100_gamma2.25_v2.csv,SF,4,0.01,"[52, 9, 19, 13]","[9, 52, 13, 19]","[9, 13, 19, 52]",0.054679999999999986,0.054679999999999986,0.054679999999999986,0.05490370000000001,0.05490370000000001,0.05490370000000001
nodes100_gamma1.5_v2.csv,SF,4,0.01,"[45, 14, 41, 30]","[45, 10, 30, 41]","[14, 30, 41, 45]",0.054270000000000006,0.05368,0.054270000000000006,0.0536244,0.0541758,0.0536244
nodes100_gamma3_v8.csv,SF,4,0.01,"[18, 42, 63, 58]","[18, 58, 63, 42]","[18, 42, 58, 63]",0.05224,0.05224,0.05224,0.052638,0.052638,0.052638
nodes100_gamma4_v2.csv,SF,4,0.01,"[54, 6, 15, 18]","[54, 6, 15, 11]","[6, 15, 18, 54]",0.04688,0.04662,0.04688,0.0462017,0.046689100000000004,0.0462017
nodes100_gamma2_v7.csv,SF,4,0.01,"[28, 48, 25, 47]","[28, 25, 48, 47]","[25, 28, 47, 48]",0.05439,0.05439,0.05439,0.0527339,0.0527339,0.0527339
nodes100_gamma3.5_v7.csv,SF,4,0.01,"[18, 42, 31, 5]","[18, 58, 42, 5]","[5, 18, 31, 42]",0.051460000000000006,0.05097,0.051460000000000006,0.049944300000000004,0.050204500000000006,0.049944300000000004
nodes100_gamma4_v1.csv,SF,4,0.01,"[17, 19, 29, 4]","[17, 0, 19, 9]","[4, 17, 19, 29]",0.0468,0.04574,0.0468,0.0450299,0.045707700000000004,0.0450299
nodes100_gamma1.5_v10.csv,SF,4,0.01,"[5, 2, 24, 22]","[2, 5, 24, 22]","[2, 5, 22, 24]",0.07126,0.07126,0.07126,0.071269,0.071269,0.071269
nodes100_gamma2.5_v10.csv,SF,4,0.01,"[26, 22, 20, 17]","[26, 22, 20, 17]","[17, 20, 22, 26]",0.05301,0.05301,0.05301,0.0522664,0.0522664,0.0522664
nodes100_gamma2.5_v8.csv,SF,4,0.01,"[26, 7, 9, 2]","[7, 26, 2, 9]","[2, 7, 26, 45]",0.05029,0.05029,0.0503,0.0513518,0.0513518,0.0505156
nodes100_gamma4_v4.csv,SF,4,0.01,"[28, 15, 50, 25]","[28, 7, 15, 50]","[15, 25, 28, 50]",0.0475,0.04741,0.0475,0.0463805,0.0465916,0.0463805
nodes100_gamma3.5_v8.csv,SF,4,0.01,"[52, 2, 35, 3]","[35, 2, 3, 52]","[2, 3, 35, 52]",0.04985,0.04985,0.04985,0.049011,0.049011,0.049011
nodes100_gamma2.25_v7.csv,SF,4,0.01,"[2, 5, 22, 24]","[2, 5, 22, 24]","[2, 5, 22, 24]",0.06719,0.06719,0.06719,0.0681351,0.0681351,0.0681351
nodes100_gamma2_v9.csv,SF,4,0.01,"[15, 34, 31, 14]","[15, 34, 31, 17]","[14, 15, 31, 34]",0.05973,0.05908,0.05973,0.059462,0.0597401,0.059462
nodes100_gamma2.5_v3.csv,SF,4,0.01,"[30, 10, 3, 5]","[30, 3, 8, 5]","[3, 5, 10, 30]",0.0543,0.05391,0.0543,0.0534619,0.054027599999999995,0.0534619
nodes100_gamma3.5_v5.csv,SF,4,0.01,"[30, 28, 4, 18]","[28, 30, 3, 6]","[4, 18, 28, 30]",0.04732,0.04574,0.04732,0.0462511,0.0472874,0.0462511
nodes100_gamma2.25_v6.csv,SF,4,0.01,"[6, 0, 45, 39]","[6, 0, 45, 39]","[0, 6, 39, 45]",0.06145,0.06145,0.06145,0.061580300000000004,0.061580300000000004,0.061580300000000004
nodes100_gamma2_v5.csv,SF,4,0.01,"[6, 23, 1, 36]","[6, 23, 1, 36]","[1, 6, 23, 36]",0.06013,0.06013,0.06013,0.0595908,0.0595908,0.0595908
